index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
3,vampiro,250,603,58,103,0,0,1,false,enemy,2025-12-20 20:33:29
9,pantano,250,838,295,325,0,0,2,false,enemy,2025-12-20 20:33:29
1,sonida,448,490,255,60,0,1,3,false,enemy,2025-12-20 20:33:29
10,magia,768,530,0,60,0,0,4,false,enemy,2025-12-20 20:33:29
12,arqureo,721,500,0,30,0,1,5,false,enemy,2025-12-20 20:33:29

7,Bosque,340,849,329,329,0,0,0,true,mate,2025-12-20 20:33:30
11,guerra,350,668,88,88,0,0,1,true,mate,2025-12-20 20:33:30
9,pantano,360,774,295,295,0,0,2,true,mate,2025-12-20 20:33:30
12,arqureo,973,327,0,0,0,4,3,true,mate,2025-12-20 20:33:30
5,spider,817,306,0,0,0,2,4,true,mate,2025-12-20 20:33:30
10,magia,848,500,0,0,0,0,5,true,mate,2025-12-20 20:33:30
6,capitan,405,700,0,60,0,0,0,false,enemy,2025-12-20 20:33:30
3,vampiro,250,613,54,114,0,0,1,false,enemy,2025-12-20 20:33:30
4,monje,772,810,0,90,160,0,2,false,enemy,2025-12-20 20:33:30
2,sniper,679,505,0,45,0,2,3,false,enemy,2025-12-20 20:33:30
8,ghost,792,510,0,30,0,2,4,false,enemy,2025-12-20 20:33:30
1,sonida,526,550,375,90,0,1,5,false,enemy,2025-12-20 20:33:30

3,vampiro,650,783,283,283,0,0,0,true,mate,2025-12-20 20:33:31
4,monje,385,610,0,0,50,1,1,true,mate,2025-12-20 20:33:31
11,guerra,441,672,92,92,0,0,2,true,mate,2025-12-20 20:33:31
5,spider,1026,160,0,0,0,1,3,true,mate,2025-12-20 20:33:31
2,sniper,790,380,0,0,0,3,4,true,mate,2025-12-20 20:33:31
10,magia,802,500,0,0,0,1,5,true,mate,2025-12-20 20:33:31
9,pantano,270,981,389,464,0,0,0,false,enemy,2025-12-20 20:33:31
6,capitan,285,640,0,0,0,0,1,false,enemy,2025-12-20 20:33:31
7,Bosque,390,953,328,433,0,1,2,false,enemy,2025-12-20 20:33:31
1,sonida,400,485,270,30,0,0,3,false,enemy,2025-12-20 20:33:31
8,ghost,959,505,0,30,0,2,4,false,enemy,2025-12-20 20:33:31
12,arqureo,801,530,0,30,0,2,5,false,enemy,2025-12-20 20:33:31

9,pantano,240,691,181,211,0,0,0,false,mate,2025-12-20 20:33:32
6,capitan,405,685,0,45,0,0,1,false,mate,2025-12-20 20:33:32
3,vampiro,500,824,234,324,0,0,2,false,mate,2025-12-20 20:33:32
2,sniper,755,520,0,60,0,1,3,false,mate,2025-12-20 20:33:32
10,magia,1109,530,0,60,0,2,4,false,mate,2025-12-20 20:33:32
1,sonida,468,527,360,75,0,1,5,false,mate,2025-12-20 20:33:32
11,guerra,361,667,87,87,0,0,0,true,enemy,2025-12-20 20:33:32
4,monje,315,640,0,0,90,0,1,true,enemy,2025-12-20 20:33:32
7,Bosque,350,820,300,300,0,0,2,true,enemy,2025-12-20 20:33:32
5,spider,949,414,0,0,0,2,3,true,enemy,2025-12-20 20:33:32
8,ghost,612,480,0,0,0,3,4,true,enemy,2025-12-20 20:33:32
12,arqureo,1190,446,0,0,0,3,5,true,enemy,2025-12-20 20:33:32

3,vampiro,500,735,235,235,0,0,0,true,mate,2025-12-20 20:33:33
6,capitan,465,640,0,0,0,0,1,true,mate,2025-12-20 20:33:33
4,monje,303,610,0,0,70,1,2,true,mate,2025-12-20 20:33:33
10,magia,1081,160,0,0,0,1,3,true,mate,2025-12-20 20:33:33
8,ghost,780,100,0,0,0,5,4,true,mate,2025-12-20 20:33:33
12,arqureo,803,350,0,0,0,2,5,true,mate,2025-12-20 20:33:33
7,Bosque,500,934,339,414,0,0,0,false,enemy,2025-12-20 20:33:33
9,pantano,295,853,295,340,0,1,1,false,enemy,2025-12-20 20:33:33
11,guerra,301,610,0,30,0,0,2,false,enemy,2025-12-20 20:33:33
2,sniper,613,535,0,75,0,2,3,false,enemy,2025-12-20 20:33:33
1,sonida,435,490,300,30,0,1,4,false,enemy,2025-12-20 20:33:33
5,spider,506,545,0,45,0,0,5,false,enemy,2025-12-20 20:33:33

9,pantano,448,852,496,601,0,1,0,true,mate,2025-12-20 20:33:34
6,capitan,345,670,0,30,0,0,1,true,mate,2025-12-20 20:33:34
4,monje,457,710,0,60,100,1,2,true,mate,2025-12-20 20:33:34
5,spider,838,202,0,30,0,2,3,true,mate,2025-12-20 20:33:34
12,arqureo,927,500,0,30,0,2,4,true,mate,2025-12-20 20:33:34
1,sonida,500,535,330,75,0,0,5,true,mate,2025-12-20 20:33:34
11,guerra,370,671,91,91,0,0,0,false,enemy,2025-12-20 20:33:34
7,Bosque,320,847,327,327,0,0,1,false,enemy,2025-12-20 20:33:34
3,vampiro,250,557,57,57,0,0,2,false,enemy,2025-12-20 20:33:34
2,sniper,544,460,0,0,0,2,3,false,enemy,2025-12-20 20:33:34
8,ghost,880,480,0,0,0,2,4,false,enemy,2025-12-20 20:33:34
10,magia,1115,500,0,0,0,1,5,false,enemy,2025-12-20 20:33:34

11,guerra,492,772,87,192,0,1,0,true,mate,2025-12-20 20:33:35
7,Bosque,578,1010,527,692,0,1,1,true,mate,2025-12-20 20:33:35
6,capitan,345,670,0,30,0,0,2,true,mate,2025-12-20 20:33:35
5,spider,701,280,0,60,0,2,3,true,mate,2025-12-20 20:33:35
1,sonida,529,190,480,60,0,1,4,true,mate,2025-12-20 20:33:35
10,magia,930,530,0,60,0,1,5,true,mate,2025-12-20 20:33:35
3,vampiro,250,561,61,61,0,0,0,false,enemy,2025-12-20 20:33:35
9,pantano,430,894,362,362,0,0,1,false,enemy,2025-12-20 20:33:35
4,monje,457,670,0,0,120,1,2,false,enemy,2025-12-20 20:33:35
12,arqureo,583,500,0,0,0,1,3,false,enemy,2025-12-20 20:33:35
2,sniper,790,460,0,0,0,1,4,false,enemy,2025-12-20 20:33:35
8,ghost,942,480,0,0,0,0,5,false,enemy,2025-12-20 20:33:35

6,capitan,405,670,0,30,0,0,0,true,mate,2025-12-20 20:33:36
4,monje,609,657,0,90,120,1,1,true,mate,2025-12-20 20:33:36
11,guerra,500,770,85,190,0,0,2,true,mate,2025-12-20 20:33:36
2,sniper,689,168,0,30,0,3,3,true,mate,2025-12-20 20:33:36
1,sonida,500,407,330,45,0,0,4,true,mate,2025-12-20 20:33:36
5,spider,666,408,0,30,0,2,5,true,mate,2025-12-20 20:33:36
3,vampiro,250,564,64,64,0,0,0,false,enemy,2025-12-20 20:33:36
7,Bosque,250,609,89,89,0,0,1,false,enemy,2025-12-20 20:33:36
9,pantano,289,755,228,228,0,1,2,false,enemy,2025-12-20 20:33:36
8,ghost,744,480,0,0,0,2,3,false,enemy,2025-12-20 20:33:36
10,magia,892,500,0,0,0,0,4,false,enemy,2025-12-20 20:33:36
12,arqureo,694,500,0,0,0,1,5,false,enemy,2025-12-20 20:33:36

6,capitan,366,640,0,0,0,1,0,true,mate,2025-12-20 20:33:37
4,monje,411,650,0,0,90,0,1,true,mate,2025-12-20 20:33:37
11,guerra,784,529,167,167,0,1,2,true,mate,2025-12-20 20:33:37
2,sniper,749,460,0,0,0,1,3,true,mate,2025-12-20 20:33:37
8,ghost,881,312,0,0,0,1,4,true,mate,2025-12-20 20:33:37
5,spider,749,279,0,0,0,2,5,true,mate,2025-12-20 20:33:37
7,Bosque,270,885,275,365,0,0,0,false,enemy,2025-12-20 20:33:37
9,pantano,348,894,362,392,0,1,1,false,enemy,2025-12-20 20:33:37
3,vampiro,250,589,59,89,0,0,2,false,enemy,2025-12-20 20:33:37
12,arqureo,734,530,0,60,0,2,3,false,enemy,2025-12-20 20:33:37
1,sonida,500,527,330,75,0,0,4,false,enemy,2025-12-20 20:33:37
10,magia,768,515,0,45,0,0,5,false,enemy,2025-12-20 20:33:37

9,pantano,310,781,295,295,0,0,0,false,mate,2025-12-20 20:33:38
4,monje,361,635,0,0,80,0,1,false,mate,2025-12-20 20:33:38
7,Bosque,250,596,76,76,0,0,2,false,mate,2025-12-20 20:33:38
12,arqureo,830,500,0,0,0,3,3,false,mate,2025-12-20 20:33:38
10,magia,892,500,0,0,0,0,4,false,mate,2025-12-20 20:33:38
8,ghost,752,480,0,0,0,3,5,false,mate,2025-12-20 20:33:38
6,capitan,405,685,0,45,0,0,0,true,enemy,2025-12-20 20:33:38
3,vampiro,670,889,314,389,0,2,1,true,enemy,2025-12-20 20:33:38
11,guerra,591,756,86,176,0,0,2,true,enemy,2025-12-20 20:33:38
1,sonida,409,505,315,45,0,1,3,true,enemy,2025-12-20 20:33:38
5,spider,640,422,0,30,0,1,4,true,enemy,2025-12-20 20:33:38
2,sniper,782,138,0,30,0,2,5,true,enemy,2025-12-20 20:33:38

4,monje,361,670,0,30,80,0,0,false,mate,2025-12-20 20:33:39
3,vampiro,420,793,218,293,0,0,1,false,mate,2025-12-20 20:33:39
7,Bosque,400,824,244,304,0,0,2,false,mate,2025-12-20 20:33:39
10,magia,805,545,0,45,0,1,3,false,mate,2025-12-20 20:33:39
1,sonida,421,490,300,60,0,1,4,false,mate,2025-12-20 20:33:39
5,spider,882,530,0,30,0,2,5,false,mate,2025-12-20 20:33:39
11,guerra,593,671,91,91,0,0,0,true,enemy,2025-12-20 20:33:39
6,capitan,449,640,0,0,0,1,1,true,enemy,2025-12-20 20:33:39
9,pantano,270,921,389,389,0,0,2,true,enemy,2025-12-20 20:33:39
12,arqureo,962,390,0,0,0,3,3,true,enemy,2025-12-20 20:33:39
2,sniper,832,187,0,0,0,2,4,true,enemy,2025-12-20 20:33:39
8,ghost,746,480,0,0,0,0,5,true,enemy,2025-12-20 20:33:39

7,Bosque,350,812,292,292,0,0,0,false,mate,2025-12-20 20:33:41
6,capitan,465,640,0,0,0,0,1,false,mate,2025-12-20 20:33:41
4,monje,250,610,0,0,50,0,2,false,mate,2025-12-20 20:33:41
8,ghost,929,480,0,0,0,3,3,false,mate,2025-12-20 20:33:41
10,magia,1318,500,0,0,0,2,4,false,mate,2025-12-20 20:33:41
2,sniper,693,460,0,0,0,2,5,false,mate,2025-12-20 20:33:41
3,vampiro,450,792,217,292,0,0,0,true,enemy,2025-12-20 20:33:41
9,pantano,460,1004,429,474,0,0,1,true,enemy,2025-12-20 20:33:41
11,guerra,375,730,90,150,0,0,2,true,enemy,2025-12-20 20:33:41
12,arqureo,1056,530,0,30,0,1,3,true,enemy,2025-12-20 20:33:41
1,sonida,325,520,300,60,0,1,4,true,enemy,2025-12-20 20:33:41
5,spider,836,429,0,30,0,4,5,true,enemy,2025-12-20 20:33:41

4,monje,361,680,0,45,80,0,0,false,mate,2025-12-20 20:33:42
7,Bosque,300,877,252,357,0,0,1,false,mate,2025-12-20 20:33:42
9,pantano,343,874,362,422,0,1,2,false,mate,2025-12-20 20:33:42
1,sonida,500,485,330,30,0,0,3,false,mate,2025-12-20 20:33:42
10,magia,924,555,0,60,0,0,4,false,mate,2025-12-20 20:33:42
2,sniper,721,485,0,30,0,5,5,false,mate,2025-12-20 20:33:42
6,capitan,285,640,0,0,0,0,0,true,enemy,2025-12-20 20:33:42
11,guerra,503,662,82,82,0,0,1,true,enemy,2025-12-20 20:33:42
3,vampiro,600,782,282,282,0,0,2,true,enemy,2025-12-20 20:33:42
5,spider,945,500,0,0,0,2,3,true,enemy,2025-12-20 20:33:42
12,arqureo,807,500,0,0,0,2,4,true,enemy,2025-12-20 20:33:42
8,ghost,818,62,0,0,0,4,5,true,enemy,2025-12-20 20:33:42

7,Bosque,300,783,263,263,0,0,0,true,mate,2025-12-20 20:33:43
4,monje,361,635,0,0,80,0,1,true,mate,2025-12-20 20:33:43
9,pantano,542,847,362,362,0,3,2,true,mate,2025-12-20 20:33:43
10,magia,952,173,0,0,0,3,3,true,mate,2025-12-20 20:33:43
8,ghost,789,340,0,0,0,2,4,true,mate,2025-12-20 20:33:43
5,spider,838,25,0,0,0,1,5,true,mate,2025-12-20 20:33:43
11,guerra,573,722,82,142,0,0,0,false,enemy,2025-12-20 20:33:43
6,capitan,285,670,0,30,0,0,1,false,enemy,2025-12-20 20:33:43
3,vampiro,400,790,200,290,0,0,2,false,enemy,2025-12-20 20:33:43
2,sniper,608,535,0,75,0,2,3,false,enemy,2025-12-20 20:33:43
1,sonida,500,505,330,45,0,0,4,false,enemy,2025-12-20 20:33:43
12,arqureo,412,530,0,30,0,0,5,false,enemy,2025-12-20 20:33:43

11,guerra,705,754,84,174,0,1,0,true,mate,2025-12-20 20:33:44
7,Bosque,250,803,208,283,0,0,1,true,mate,2025-12-20 20:33:44
9,pantano,270,743,248,293,0,0,2,true,mate,2025-12-20 20:33:44
2,sniper,837,505,0,45,0,1,3,true,mate,2025-12-20 20:33:44
1,sonida,415,490,315,30,0,1,4,true,mate,2025-12-20 20:33:44
12,arqureo,993,333,0,30,0,3,5,true,mate,2025-12-20 20:33:44
6,capitan,285,640,0,0,0,0,0,false,enemy,2025-12-20 20:33:44
4,monje,461,630,0,0,70,0,1,false,enemy,2025-12-20 20:33:44
3,vampiro,450,720,220,220,0,0,2,false,enemy,2025-12-20 20:33:44
10,magia,930,500,0,0,0,0,3,false,enemy,2025-12-20 20:33:44
5,spider,702,500,0,0,0,4,4,false,enemy,2025-12-20 20:33:44
8,ghost,800,480,0,0,0,1,5,false,enemy,2025-12-20 20:33:44

4,monje,411,640,0,0,90,0,0,true,mate,2025-12-20 20:33:45
11,guerra,718,608,169,169,0,2,1,true,mate,2025-12-20 20:33:45
3,vampiro,410,687,187,187,0,0,2,true,mate,2025-12-20 20:33:45
12,arqureo,917,300,0,0,0,2,3,true,mate,2025-12-20 20:33:45
5,spider,788,438,0,0,0,1,4,true,mate,2025-12-20 20:33:45
2,sniper,719,460,0,0,0,1,5,true,mate,2025-12-20 20:33:45
6,capitan,285,655,0,15,0,0,0,false,enemy,2025-12-20 20:33:45
9,pantano,250,723,181,196,0,0,1,false,enemy,2025-12-20 20:33:45
7,Bosque,500,1050,410,530,0,0,2,false,enemy,2025-12-20 20:33:45
1,sonida,431,505,255,45,0,1,3,false,enemy,2025-12-20 20:33:45
10,magia,868,525,0,30,0,0,4,false,enemy,2025-12-20 20:33:45
8,ghost,809,505,0,30,0,5,5,false,enemy,2025-12-20 20:33:45

6,capitan,405,640,0,0,0,0,0,false,mate,2025-12-20 20:33:46
3,vampiro,250,549,49,49,0,0,1,false,mate,2025-12-20 20:33:46
7,Bosque,250,732,212,212,0,0,2,false,mate,2025-12-20 20:33:46
12,arqureo,817,500,0,0,0,0,3,false,mate,2025-12-20 20:33:46
5,spider,943,500,0,0,0,2,4,false,mate,2025-12-20 20:33:46
10,magia,868,500,0,0,0,0,5,false,mate,2025-12-20 20:33:46
9,pantano,447,886,295,340,0,1,0,true,enemy,2025-12-20 20:33:46
11,guerra,369,757,87,177,0,0,1,true,enemy,2025-12-20 20:33:46
4,monje,822,615,0,90,120,0,2,true,enemy,2025-12-20 20:33:46
8,ghost,722,467,0,105,0,2,3,true,enemy,2025-12-20 20:33:46
2,sniper,559,505,0,45,0,4,4,true,enemy,2025-12-20 20:33:46
1,sonida,509,310,450,75,0,1,5,true,enemy,2025-12-20 20:33:46

7,Bosque,300,774,254,254,0,0,0,false,mate,2025-12-20 20:33:47
11,guerra,361,671,91,91,0,0,1,false,mate,2025-12-20 20:33:47
6,capitan,465,640,0,0,0,0,2,false,mate,2025-12-20 20:33:47
10,magia,906,500,0,0,0,1,3,false,mate,2025-12-20 20:33:47
5,spider,678,500,0,0,0,1,4,false,mate,2025-12-20 20:33:47
8,ghost,932,480,0,0,0,2,5,false,mate,2025-12-20 20:33:47
3,vampiro,750,729,341,416,0,0,0,true,enemy,2025-12-20 20:33:47
4,monje,361,655,0,45,80,0,1,true,enemy,2025-12-20 20:33:47
9,pantano,250,807,248,293,0,0,2,true,enemy,2025-12-20 20:33:47
12,arqureo,1066,429,0,30,0,2,3,true,enemy,2025-12-20 20:33:47
1,sonida,450,520,285,60,0,0,4,true,enemy,2025-12-20 20:33:47
2,sniper,688,472,0,30,0,4,5,true,enemy,2025-12-20 20:33:47

6,capitan,405,640,0,0,0,0,0,false,mate,2025-12-20 20:33:48
11,guerra,484,662,82,82,0,0,1,false,mate,2025-12-20 20:33:48
3,vampiro,400,695,195,195,0,0,2,false,mate,2025-12-20 20:33:48
5,spider,1031,500,0,0,0,1,3,false,mate,2025-12-20 20:33:48
2,sniper,484,460,0,0,0,1,4,false,mate,2025-12-20 20:33:48
12,arqureo,815,500,0,0,0,1,5,false,mate,2025-12-20 20:33:48
9,pantano,270,935,389,389,0,0,0,true,enemy,2025-12-20 20:33:48
7,Bosque,453,974,515,680,0,1,1,true,enemy,2025-12-20 20:33:48
4,monje,411,710,0,60,90,0,2,true,enemy,2025-12-20 20:33:48
8,ghost,770,505,0,30,0,2,3,true,enemy,2025-12-20 20:33:48
10,magia,1053,25,0,60,0,3,4,true,enemy,2025-12-20 20:33:48
1,sonida,500,470,390,75,0,0,5,true,enemy,2025-12-20 20:33:48

4,monje,332,730,0,90,80,1,0,true,mate,2025-12-20 20:33:49
11,guerra,768,701,178,298,0,1,1,true,mate,2025-12-20 20:33:49
6,capitan,405,700,0,60,0,0,2,true,mate,2025-12-20 20:33:49
2,sniper,753,442,0,60,0,1,3,true,mate,2025-12-20 20:33:49
10,magia,870,101,0,60,0,2,4,true,mate,2025-12-20 20:33:49
1,sonida,500,486,450,60,0,0,5,true,mate,2025-12-20 20:33:49
7,Bosque,250,612,92,92,0,0,0,false,enemy,2025-12-20 20:33:49
3,vampiro,400,700,200,200,0,0,1,false,enemy,2025-12-20 20:33:49
9,pantano,312,838,295,295,0,1,2,false,enemy,2025-12-20 20:33:49
5,spider,796,500,0,0,0,1,3,false,enemy,2025-12-20 20:33:49
8,ghost,668,480,0,0,0,1,4,false,enemy,2025-12-20 20:33:49
12,arqureo,736,500,0,0,0,1,5,false,enemy,2025-12-20 20:33:49

6,capitan,285,670,0,30,0,0,0,true,mate,2025-12-20 20:33:50
7,Bosque,300,820,255,300,0,0,1,true,mate,2025-12-20 20:33:50
3,vampiro,724,976,365,500,0,1,2,true,mate,2025-12-20 20:33:50
1,sonida,450,505,315,45,0,0,3,true,mate,2025-12-20 20:33:50
10,magia,1124,496,0,30,0,2,4,true,mate,2025-12-20 20:33:50
12,arqureo,932,156,0,30,0,2,5,true,mate,2025-12-20 20:33:50
9,pantano,522,1024,476,476,0,1,0,false,enemy,2025-12-20 20:33:50
4,monje,611,680,0,0,130,0,1,false,enemy,2025-12-20 20:33:50
11,guerra,380,673,93,93,0,0,2,false,enemy,2025-12-20 20:33:50
5,spider,823,500,0,0,0,2,3,false,enemy,2025-12-20 20:33:50
8,ghost,828,480,0,0,0,3,4,false,enemy,2025-12-20 20:33:50
2,sniper,471,460,0,0,0,0,5,false,enemy,2025-12-20 20:33:50

7,Bosque,350,846,251,326,0,0,0,false,mate,2025-12-20 20:33:51
11,guerra,715,725,85,145,0,0,1,false,mate,2025-12-20 20:33:51
3,vampiro,435,789,214,289,0,0,2,false,mate,2025-12-20 20:33:51
2,sniper,606,505,0,45,0,2,3,false,mate,2025-12-20 20:33:51
1,sonida,500,535,390,75,0,0,4,false,mate,2025-12-20 20:33:51
5,spider,815,530,0,60,0,2,5,false,mate,2025-12-20 20:33:51
9,pantano,444,894,362,362,0,1,0,true,enemy,2025-12-20 20:33:51
6,capitan,285,640,0,0,0,0,1,true,enemy,2025-12-20 20:33:51
4,monje,361,610,0,0,80,0,2,true,enemy,2025-12-20 20:33:51
12,arqureo,1172,311,0,0,0,5,3,true,enemy,2025-12-20 20:33:51
10,magia,868,500,0,0,0,0,4,true,enemy,2025-12-20 20:33:51
8,ghost,844,480,0,0,0,1,5,true,enemy,2025-12-20 20:33:51

9,pantano,504,989,429,504,0,1,0,false,mate,2025-12-20 20:33:52
11,guerra,392,777,92,197,0,0,1,false,mate,2025-12-20 20:33:52
4,monje,361,685,0,45,80,0,2,false,mate,2025-12-20 20:33:52
1,sonida,600,530,420,75,0,0,3,false,mate,2025-12-20 20:33:52
10,magia,858,540,0,45,0,1,4,false,mate,2025-12-20 20:33:52
5,spider,774,570,0,75,0,2,5,false,mate,2025-12-20 20:33:52
3,vampiro,500,736,236,236,0,0,0,true,enemy,2025-12-20 20:33:52
6,capitan,465,640,0,0,0,0,1,true,enemy,2025-12-20 20:33:52
7,Bosque,250,779,259,259,0,0,2,true,enemy,2025-12-20 20:33:52
2,sniper,994,442,0,0,0,2,3,true,enemy,2025-12-20 20:33:52
12,arqureo,1076,412,0,0,0,2,4,true,enemy,2025-12-20 20:33:52
