index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
12,arqureo,1341,66,0,0,22,3,4,true,mate,2026-01-01 01:31:09
14,queen,430,622,0,0,122,0,5,true,mate,2026-01-01 01:31:09
3,vampiro,250,637,72,117,0,0,0,false,enemy,2026-01-01 01:31:09
6,capitan,447,690,0,60,0,0,1,false,enemy,2026-01-01 01:31:09
7,Bosque,478,1266,586,706,0,1,2,false,enemy,2026-01-01 01:31:09
8,ghost,711,545,0,45,0,1,3,false,enemy,2026-01-01 01:31:09
2,sniper,749,575,0,75,0,2,4,false,enemy,2026-01-01 01:31:09
1,sonida,700,505,450,105,0,0,5,false,enemy,2026-01-01 01:31:09

3,vampiro,880,884,383,458,148,1,0,true,mate,2026-01-01 01:31:10
4,monje,383,732,0,30,202,0,1,true,mate,2026-01-01 01:31:10
7,Bosque,336,1087,345,405,146,0,2,true,mate,2026-01-01 01:31:10
14,queen,563,0,0,30,0,2,3,true,mate,2026-01-01 01:31:10
1,sonida,452,603,300,75,148,1,4,true,mate,2026-01-01 01:31:10
8,ghost,1044,550,0,30,50,3,5,true,mate,2026-01-01 01:31:10
13,toad,336,580,0,0,0,0,0,false,enemy,2026-01-01 01:31:10
6,capitan,353,682,0,0,52,0,1,false,enemy,2026-01-01 01:31:10
9,pantano,426,848,362,362,0,1,2,false,enemy,2026-01-01 01:31:10
2,sniper,815,500,0,0,0,3,3,false,enemy,2026-01-01 01:31:10
5,spider,884,460,0,0,0,0,4,false,enemy,2026-01-01 01:31:10
12,arqureo,1217,500,0,0,0,1,5,false,enemy,2026-01-01 01:31:10

3,vampiro,650,883,303,363,0,0,0,true,mate,2026-01-01 01:31:10
4,monje,435,700,0,60,90,0,1,true,mate,2026-01-01 01:31:10
11,guerra,853,974,224,434,0,4,2,true,mate,2026-01-01 01:31:10
1,sonida,650,165,480,60,0,0,3,true,mate,2026-01-01 01:31:10
8,ghost,864,500,0,30,0,1,4,true,mate,2026-01-01 01:31:10
12,arqureo,1123,397,0,60,0,1,5,true,mate,2026-01-01 01:31:10
13,toad,311,678,0,0,98,0,0,false,enemy,2026-01-01 01:31:10
7,Bosque,412,1290,582,582,148,2,1,false,enemy,2026-01-01 01:31:10
6,capitan,381,872,0,0,242,0,2,false,enemy,2026-01-01 01:31:10
14,queen,475,596,0,0,96,0,3,false,enemy,2026-01-01 01:31:10
5,spider,821,482,0,0,22,1,4,false,enemy,2026-01-01 01:31:10
10,magia,1229,502,0,0,22,0,5,false,enemy,2026-01-01 01:31:10

6,capitan,315,630,0,0,0,0,0,false,mate,2026-01-01 01:31:11
9,pantano,410,972,476,476,50,1,1,false,mate,2026-01-01 01:31:11
3,vampiro,500,883,241,241,122,0,2,false,mate,2026-01-01 01:31:11
2,sniper,541,550,0,0,50,2,3,false,mate,2026-01-01 01:31:11
5,spider,765,560,0,0,100,2,4,false,mate,2026-01-01 01:31:11
14,queen,495,648,0,0,172,0,5,false,mate,2026-01-01 01:31:11
4,monje,383,640,0,0,80,0,0,true,enemy,2026-01-01 01:31:11
7,Bosque,252,867,307,307,0,0,1,true,enemy,2026-01-01 01:31:11
11,guerra,517,691,111,111,0,0,2,true,enemy,2026-01-01 01:31:11
12,arqureo,965,35,0,0,0,2,3,true,enemy,2026-01-01 01:31:11
8,ghost,893,500,0,0,0,2,4,true,enemy,2026-01-01 01:31:11
10,magia,1234,270,0,0,0,2,5,true,enemy,2026-01-01 01:31:11

9,pantano,571,1083,523,553,50,2,0,false,mate,2026-01-01 01:31:12
7,Bosque,419,1157,457,547,50,1,1,false,mate,2026-01-01 01:31:12
3,vampiro,387,829,204,309,0,0,2,false,mate,2026-01-01 01:31:12
1,sonida,438,524,330,30,34,1,3,false,mate,2026-01-01 01:31:12
8,ghost,981,500,0,30,0,1,4,false,mate,2026-01-01 01:31:12
14,queen,315,565,0,45,50,0,5,false,mate,2026-01-01 01:31:12
6,capitan,412,630,0,0,0,0,0,true,enemy,2026-01-01 01:31:12
4,monje,435,610,0,0,60,0,1,true,enemy,2026-01-01 01:31:12
11,guerra,807,688,227,227,0,2,2,true,enemy,2026-01-01 01:31:12
10,magia,1281,436,0,0,0,0,3,true,enemy,2026-01-01 01:31:12
2,sniper,748,500,0,0,0,3,4,true,enemy,2026-01-01 01:31:12
12,arqureo,943,205,0,0,0,0,5,true,enemy,2026-01-01 01:31:12

11,guerra,380,697,117,117,0,0,0,true,mate,2026-01-01 01:31:12
9,pantano,798,968,496,496,0,3,1,true,mate,2026-01-01 01:31:12
7,Bosque,524,1106,660,660,0,1,2,true,mate,2026-01-01 01:31:12
5,spider,759,460,0,0,0,1,3,true,mate,2026-01-01 01:31:12
8,ghost,1048,500,0,0,0,5,4,true,mate,2026-01-01 01:31:12
12,arqureo,1174,220,0,0,0,1,5,true,mate,2026-01-01 01:31:12
6,capitan,428,958,0,105,223,1,0,false,enemy,2026-01-01 01:31:12
3,vampiro,500,865,250,295,50,0,1,false,enemy,2026-01-01 01:31:12
13,toad,336,723,0,45,122,0,2,false,enemy,2026-01-01 01:31:12
1,sonida,644,607,465,105,72,1,3,false,enemy,2026-01-01 01:31:12
10,magia,1585,637,0,75,82,1,4,false,enemy,2026-01-01 01:31:12
14,queen,450,680,0,90,120,0,5,false,enemy,2026-01-01 01:31:12

3,vampiro,475,903,228,333,50,0,0,true,mate,2026-01-01 01:31:13
4,monje,383,675,0,45,70,0,1,true,mate,2026-01-01 01:31:13
7,Bosque,462,1358,578,698,100,0,2,true,mate,2026-01-01 01:31:13
10,magia,1217,512,0,30,32,0,3,true,mate,2026-01-01 01:31:13
1,sonida,637,626,480,120,148,5,4,true,mate,2026-01-01 01:31:13
14,queen,585,332,0,60,44,0,5,true,mate,2026-01-01 01:31:13
13,toad,571,716,0,0,136,0,0,false,enemy,2026-01-01 01:31:13
11,guerra,265,580,0,0,0,0,1,false,enemy,2026-01-01 01:31:13
9,pantano,632,873,362,362,0,1,2,false,enemy,2026-01-01 01:31:13
12,arqureo,1209,500,0,0,0,3,3,false,enemy,2026-01-01 01:31:13
5,spider,607,460,0,0,0,0,4,false,enemy,2026-01-01 01:31:13
8,ghost,1167,500,0,0,0,1,5,false,enemy,2026-01-01 01:31:13

4,monje,487,660,0,0,100,0,0,false,mate,2026-01-01 01:31:13
11,guerra,283,580,0,0,0,0,1,false,mate,2026-01-01 01:31:13
13,toad,240,676,0,0,96,0,2,false,mate,2026-01-01 01:31:13
5,spider,695,460,0,0,0,1,3,false,mate,2026-01-01 01:31:13
8,ghost,879,500,0,0,0,3,4,false,mate,2026-01-01 01:31:13
10,magia,1086,480,0,0,0,0,5,false,mate,2026-01-01 01:31:13
7,Bosque,294,1110,380,380,170,0,0,true,enemy,2026-01-01 01:31:13
6,capitan,447,680,0,0,50,0,1,true,enemy,2026-01-01 01:31:13
3,vampiro,650,674,288,288,74,0,2,true,enemy,2026-01-01 01:31:13
14,queen,410,372,0,0,50,2,3,true,enemy,2026-01-01 01:31:13
2,sniper,894,378,0,0,100,1,4,true,enemy,2026-01-01 01:31:13
12,arqureo,829,456,0,0,96,3,5,true,enemy,2026-01-01 01:31:13

13,toad,336,654,0,0,74,0,0,true,mate,2026-01-01 01:31:14
3,vampiro,653,1154,390,390,244,1,1,true,mate,2026-01-01 01:31:14
11,guerra,404,888,114,114,218,0,2,true,mate,2026-01-01 01:31:14
12,arqureo,998,290,0,0,72,2,3,true,mate,2026-01-01 01:31:14
14,queen,472,110,0,0,44,0,4,true,mate,2026-01-01 01:31:14
10,magia,1152,425,0,0,101,3,5,true,mate,2026-01-01 01:31:14
7,Bosque,336,1050,385,490,0,0,0,false,enemy,2026-01-01 01:31:14
6,capitan,447,675,0,45,0,0,1,false,enemy,2026-01-01 01:31:14
4,monje,435,670,0,30,90,0,2,false,enemy,2026-01-01 01:31:14
8,ghost,941,530,0,30,0,4,3,false,enemy,2026-01-01 01:31:14
2,sniper,962,530,0,30,0,1,4,false,enemy,2026-01-01 01:31:14
1,sonida,500,550,330,90,0,0,5,false,enemy,2026-01-01 01:31:14

11,guerra,700,805,105,225,0,0,0,false,mate,2026-01-01 01:31:15
13,toad,336,736,0,60,96,0,1,false,mate,2026-01-01 01:31:15
6,capitan,513,660,0,30,0,0,2,false,mate,2026-01-01 01:31:15
2,sniper,719,545,0,45,0,3,3,false,mate,2026-01-01 01:31:15
1,sonida,450,490,315,30,0,0,4,false,mate,2026-01-01 01:31:15
8,ghost,1062,530,0,30,0,0,5,false,mate,2026-01-01 01:31:15
4,monje,383,702,0,0,152,0,0,true,enemy,2026-01-01 01:31:15
9,pantano,537,961,657,657,124,1,1,true,enemy,2026-01-01 01:31:15
7,Bosque,273,941,307,307,74,0,2,true,enemy,2026-01-01 01:31:15
10,magia,1258,554,0,0,98,2,3,true,enemy,2026-01-01 01:31:15
12,arqureo,1014,110,0,0,44,3,4,true,enemy,2026-01-01 01:31:15
14,queen,472,478,0,0,72,0,5,true,enemy,2026-01-01 01:31:15

7,Bosque,288,1006,356,446,0,1,0,false,mate,2026-01-01 01:31:15
13,toad,432,721,0,45,96,0,1,false,mate,2026-01-01 01:31:15
11,guerra,282,610,0,30,0,0,2,false,mate,2026-01-01 01:31:15
12,arqureo,923,500,0,30,0,1,3,false,mate,2026-01-01 01:31:15
10,magia,1583,510,0,30,0,0,4,false,mate,2026-01-01 01:31:15
1,sonida,344,490,255,30,0,1,5,false,mate,2026-01-01 01:31:15
6,capitan,447,773,0,0,167,0,0,true,enemy,2026-01-01 01:31:15
9,pantano,661,1011,657,657,124,0,1,true,enemy,2026-01-01 01:31:15
4,monje,432,676,0,0,126,1,2,true,enemy,2026-01-01 01:31:15
8,ghost,942,574,0,0,74,3,3,true,enemy,2026-01-01 01:31:15
14,queen,507,579,0,0,148,2,4,true,enemy,2026-01-01 01:31:15
5,spider,983,205,0,0,50,2,5,true,enemy,2026-01-01 01:31:15

6,capitan,401,856,0,105,145,1,0,false,mate,2026-01-01 01:31:16
9,pantano,594,1306,590,695,148,1,1,false,mate,2026-01-01 01:31:16
13,toad,240,625,0,45,50,0,2,false,mate,2026-01-01 01:31:16
1,sonida,550,601,435,75,74,0,3,false,mate,2026-01-01 01:31:16
14,queen,585,620,0,60,98,0,4,false,mate,2026-01-01 01:31:16
10,magia,1161,591,0,45,74,0,5,false,mate,2026-01-01 01:31:16
3,vampiro,376,771,251,251,0,0,0,true,enemy,2026-01-01 01:31:16
7,Bosque,378,914,354,354,0,0,1,true,enemy,2026-01-01 01:31:16
11,guerra,925,623,214,214,0,1,2,true,enemy,2026-01-01 01:31:16
5,spider,911,375,0,0,0,0,3,true,enemy,2026-01-01 01:31:16
2,sniper,1017,375,0,0,0,2,4,true,enemy,2026-01-01 01:31:16
12,arqureo,1214,473,0,0,0,3,5,true,enemy,2026-01-01 01:31:16

13,toad,288,766,0,90,96,0,0,false,mate,2026-01-01 01:31:17
7,Bosque,504,1168,548,608,0,0,1,false,mate,2026-01-01 01:31:17
9,pantano,521,897,362,407,0,1,2,false,mate,2026-01-01 01:31:17
1,sonida,478,515,330,60,0,1,3,false,mate,2026-01-01 01:31:17
5,spider,863,505,0,45,0,2,4,false,mate,2026-01-01 01:31:17
8,ghost,1135,525,0,30,0,2,5,false,mate,2026-01-01 01:31:17
4,monje,491,722,0,0,172,0,0,true,enemy,2026-01-01 01:31:17
3,vampiro,500,903,261,261,122,0,1,true,enemy,2026-01-01 01:31:17
6,capitan,381,680,0,0,50,0,2,true,enemy,2026-01-01 01:31:17
12,arqureo,1336,334,0,0,72,5,3,true,enemy,2026-01-01 01:31:17
10,magia,1365,554,0,0,82,0,4,true,enemy,2026-01-01 01:31:17
14,queen,495,572,0,0,72,0,5,true,enemy,2026-01-01 01:31:17

13,toad,240,580,0,0,0,0,0,false,mate,2026-01-01 01:31:17
3,vampiro,450,847,237,327,0,0,1,false,mate,2026-01-01 01:31:17
7,Bosque,210,691,86,131,0,0,2,false,mate,2026-01-01 01:31:17
10,magia,1273,495,0,45,0,2,3,false,mate,2026-01-01 01:31:17
1,sonida,575,520,330,90,0,0,4,false,mate,2026-01-01 01:31:17
8,ghost,850,560,0,60,0,2,5,false,mate,2026-01-01 01:31:17
11,guerra,697,753,99,99,74,0,0,true,enemy,2026-01-01 01:31:17
6,capitan,471,776,0,0,146,0,1,true,enemy,2026-01-01 01:31:17
4,monje,435,635,0,0,75,0,2,true,enemy,2026-01-01 01:31:17
2,sniper,869,572,0,0,74,2,3,true,enemy,2026-01-01 01:31:17
14,queen,505,466,0,0,72,1,4,true,enemy,2026-01-01 01:31:17
5,spider,848,396,0,0,42,3,5,true,enemy,2026-01-01 01:31:17

7,Bosque,343,920,360,360,0,0,0,true,mate,2026-01-01 01:31:18
3,vampiro,400,720,200,200,0,0,1,true,mate,2026-01-01 01:31:18
9,pantano,621,986,496,496,0,2,2,true,mate,2026-01-01 01:31:18
8,ghost,1135,240,0,0,0,3,3,true,mate,2026-01-01 01:31:18
10,magia,1184,480,0,0,0,0,4,true,mate,2026-01-01 01:31:18
5,spider,980,0,0,0,0,3,5,true,mate,2026-01-01 01:31:18
13,toad,336,738,0,60,98,0,0,false,enemy,2026-01-01 01:31:18
11,guerra,817,1045,212,317,172,1,1,false,enemy,2026-01-01 01:31:18
4,monje,383,877,0,90,227,0,2,false,enemy,2026-01-01 01:31:18
1,sonida,600,607,450,75,96,0,3,false,enemy,2026-01-01 01:31:18
14,queen,585,671,0,75,96,0,4,false,enemy,2026-01-01 01:31:18
2,sniper,620,595,0,45,50,2,5,false,enemy,2026-01-01 01:31:18

13,toad,336,849,0,75,194,0,0,true,mate,2026-01-01 01:31:18
11,guerra,887,755,205,310,120,2,1,true,mate,2026-01-01 01:31:18
3,vampiro,475,861,216,291,50,0,2,true,mate,2026-01-01 01:31:18
14,queen,540,646,0,75,100,0,3,true,mate,2026-01-01 01:31:18
12,arqureo,1111,470,0,60,80,4,4,true,mate,2026-01-01 01:31:18
1,sonida,600,650,480,90,100,0,5,true,mate,2026-01-01 01:31:18
7,Bosque,378,915,355,355,0,0,0,false,enemy,2026-01-01 01:31:18
6,capitan,315,630,0,0,0,0,1,false,enemy,2026-01-01 01:31:18
9,pantano,658,964,429,429,0,0,2,false,enemy,2026-01-01 01:31:18
5,spider,981,460,0,0,0,1,3,false,enemy,2026-01-01 01:31:18
10,magia,836,480,0,0,0,0,4,false,enemy,2026-01-01 01:31:18
8,ghost,1223,500,0,0,0,3,5,false,enemy,2026-01-01 01:31:18

11,guerra,499,829,109,199,50,0,0,true,mate,2026-01-01 01:31:19
4,monje,738,626,0,120,90,2,1,true,mate,2026-01-01 01:31:19
6,capitan,381,812,0,60,122,0,2,true,mate,2026-01-01 01:31:19
10,magia,1279,395,0,75,0,3,3,true,mate,2026-01-01 01:31:19
1,sonida,550,0,465,60,0,0,4,true,mate,2026-01-01 01:31:19
14,queen,453,428,0,60,98,1,5,true,mate,2026-01-01 01:31:19
7,Bosque,415,1009,449,449,0,0,0,false,enemy,2026-01-01 01:31:19
3,vampiro,230,591,71,71,0,0,1,false,enemy,2026-01-01 01:31:19
13,toad,408,676,0,0,96,0,2,false,enemy,2026-01-01 01:31:19
12,arqureo,809,500,0,0,0,1,3,false,enemy,2026-01-01 01:31:19
2,sniper,501,500,0,0,0,0,4,false,enemy,2026-01-01 01:31:19
5,spider,727,460,0,0,0,1,5,false,enemy,2026-01-01 01:31:19

7,Bosque,210,650,90,90,0,0,0,false,mate,2026-01-01 01:31:20
6,capitan,559,721,0,0,91,1,1,false,mate,2026-01-01 01:31:20
3,vampiro,523,901,283,283,122,1,2,false,mate,2026-01-01 01:31:20
2,sniper,601,550,0,0,50,1,3,false,mate,2026-01-01 01:31:20
14,queen,450,574,0,0,74,0,4,false,mate,2026-01-01 01:31:20
8,ghost,1004,550,0,0,50,0,5,false,mate,2026-01-01 01:31:20
4,monje,432,715,0,75,90,1,0,true,enemy,2026-01-01 01:31:20
13,toad,312,766,0,90,96,0,1,true,enemy,2026-01-01 01:31:20
9,pantano,398,904,362,407,0,1,2,true,enemy,2026-01-01 01:31:20
5,spider,973,132,0,60,0,1,3,true,enemy,2026-01-01 01:31:20
10,magia,1305,333,0,90,0,3,4,true,enemy,2026-01-01 01:31:20
1,sonida,550,314,450,90,0,0,5,true,enemy,2026-01-01 01:31:20

4,monje,383,640,0,0,80,0,0,false,mate,2026-01-01 01:31:20
7,Bosque,336,864,304,304,0,0,1,false,mate,2026-01-01 01:31:20
6,capitan,315,630,0,0,0,0,2,false,mate,2026-01-01 01:31:20
10,magia,1229,480,0,0,0,0,3,false,mate,2026-01-01 01:31:20
5,spider,738,460,0,0,0,2,4,false,mate,2026-01-01 01:31:20
8,ghost,704,500,0,0,0,1,5,false,mate,2026-01-01 01:31:20
3,vampiro,620,846,343,343,98,2,0,true,enemy,2026-01-01 01:31:20
13,toad,288,654,0,0,74,0,1,true,enemy,2026-01-01 01:31:20
11,guerra,584,858,108,108,170,0,2,true,enemy,2026-01-01 01:31:20
2,sniper,797,463,0,0,50,2,3,true,enemy,2026-01-01 01:31:20
14,queen,437,574,0,0,74,1,4,true,enemy,2026-01-01 01:31:20
12,arqureo,848,191,0,0,22,1,5,true,enemy,2026-01-01 01:31:20

13,toad,539,434,0,0,27,1,0,true,mate,2026-01-01 01:31:21
6,capitan,393,800,0,0,170,1,1,true,mate,2026-01-01 01:31:21
11,guerra,569,756,110,110,90,0,2,true,mate,2026-01-01 01:31:21
5,spider,1128,685,0,0,228,2,3,true,mate,2026-01-01 01:31:21
8,ghost,808,210,0,0,0,3,4,true,mate,2026-01-01 01:31:21
14,queen,501,60,0,0,0,1,5,true,mate,2026-01-01 01:31:21
9,pantano,319,761,228,258,0,1,0,false,enemy,2026-01-01 01:31:21
4,monje,383,685,0,75,60,0,1,false,enemy,2026-01-01 01:31:21
7,Bosque,336,1006,371,446,0,0,2,false,enemy,2026-01-01 01:31:21
10,magia,806,510,0,30,0,0,3,false,enemy,2026-01-01 01:31:21
1,sonida,429,512,300,60,0,1,4,false,enemy,2026-01-01 01:31:21
2,sniper,839,500,0,30,0,1,5,false,enemy,2026-01-01 01:31:21

9,pantano,303,745,248,248,50,0,0,true,mate,2026-01-01 01:31:22
6,capitan,383,680,0,0,50,1,1,true,mate,2026-01-01 01:31:22
3,vampiro,500,879,261,261,98,0,2,true,mate,2026-01-01 01:31:22
10,magia,1285,259,0,0,50,3,3,true,mate,2026-01-01 01:31:22
2,sniper,862,561,0,0,72,1,4,true,mate,2026-01-01 01:31:22
14,queen,479,332,0,0,53,1,5,true,mate,2026-01-01 01:31:22
11,guerra,495,679,99,99,0,0,0,false,enemy,2026-01-01 01:31:22
7,Bosque,210,834,274,274,0,0,1,false,enemy,2026-01-01 01:31:22
13,toad,371,676,0,0,96,1,2,false,enemy,2026-01-01 01:31:22
8,ghost,729,500,0,0,0,2,3,false,enemy,2026-01-01 01:31:22
12,arqureo,921,500,0,0,0,1,4,false,enemy,2026-01-01 01:31:22
5,spider,730,460,0,0,0,0,5,false,enemy,2026-01-01 01:31:22

4,monje,435,640,0,0,90,0,0,true,mate,2026-01-01 01:31:22
13,toad,264,676,0,0,96,0,1,true,mate,2026-01-01 01:31:22
7,Bosque,343,924,364,364,0,0,2,true,mate,2026-01-01 01:31:22
12,arqureo,1238,386,0,0,0,1,3,true,mate,2026-01-01 01:31:22
2,sniper,720,500,0,0,0,3,4,true,mate,2026-01-01 01:31:22
10,magia,1506,200,0,0,0,2,5,true,mate,2026-01-01 01:31:22
11,guerra,378,874,114,174,170,0,0,false,enemy,2026-01-01 01:31:22
6,capitan,579,851,0,75,146,0,1,false,enemy,2026-01-01 01:31:22
3,vampiro,725,972,357,402,50,0,2,false,enemy,2026-01-01 01:31:22
14,queen,427,580,0,45,74,1,3,false,enemy,2026-01-01 01:31:22
5,spider,815,555,0,60,50,2,4,false,enemy,2026-01-01 01:31:22
1,sonida,549,600,375,90,50,1,5,false,enemy,2026-01-01 01:31:22

3,vampiro,400,799,204,279,0,0,0,false,mate,2026-01-01 01:31:23
9,pantano,704,941,429,459,0,2,1,false,mate,2026-01-01 01:31:23
6,capitan,427,690,0,60,0,1,2,false,mate,2026-01-01 01:31:23
5,spider,637,490,0,60,0,1,3,false,mate,2026-01-01 01:31:23
8,ghost,977,545,0,75,0,5,4,false,mate,2026-01-01 01:31:23
1,sonida,705,550,420,120,0,1,5,false,mate,2026-01-01 01:31:23
11,guerra,528,842,116,116,146,0,0,true,enemy,2026-01-01 01:31:23
4,monje,383,701,0,0,141,0,1,true,enemy,2026-01-01 01:31:23
13,toad,244,630,0,0,50,0,2,true,enemy,2026-01-01 01:31:23
12,arqureo,1509,421,0,0,22,3,3,true,enemy,2026-01-01 01:31:23
14,queen,430,590,0,0,90,1,4,true,enemy,2026-01-01 01:31:23
2,sniper,921,522,0,0,22,2,5,true,enemy,2026-01-01 01:31:23

4,monje,383,630,0,0,80,0,0,false,mate,2026-01-01 01:31:24
13,toad,288,580,0,0,0,0,1,false,mate,2026-01-01 01:31:24
7,Bosque,266,916,356,356,0,0,2,false,mate,2026-01-01 01:31:24
8,ghost,1050,500,0,0,0,0,3,false,mate,2026-01-01 01:31:24
12,arqureo,626,500,0,0,0,1,4,false,mate,2026-01-01 01:31:24
10,magia,1213,480,0,0,0,1,5,false,mate,2026-01-01 01:31:24
11,guerra,572,889,112,187,146,1,0,true,enemy,2026-01-01 01:31:24
9,pantano,578,1040,362,422,98,0,1,true,enemy,2026-01-01 01:31:24
6,capitan,702,730,0,105,120,1,2,true,enemy,2026-01-01 01:31:24
2,sniper,873,375,0,60,100,3,3,true,enemy,2026-01-01 01:31:24
14,queen,495,235,0,60,72,0,4,true,enemy,2026-01-01 01:31:24
1,sonida,519,533,465,105,72,1,5,true,enemy,2026-01-01 01:31:24

13,toad,397,654,0,0,74,0,0,true,mate,2026-01-01 01:31:24
6,capitan,756,841,0,0,216,2,1,true,mate,2026-01-01 01:31:24
9,pantano,340,866,362,362,50,2,2,true,mate,2026-01-01 01:31:24
14,queen,523,232,0,0,44,1,3,true,mate,2026-01-01 01:31:24
5,spider,877,132,0,0,0,1,4,true,mate,2026-01-01 01:31:24
2,sniper,1007,312,0,0,40,1,5,true,mate,2026-01-01 01:31:24
7,Bosque,340,973,323,413,0,1,0,false,enemy,2026-01-01 01:31:24
11,guerra,230,610,0,30,0,0,1,false,enemy,2026-01-01 01:31:24
4,monje,383,685,0,45,80,0,2,false,enemy,2026-01-01 01:31:24
1,sonida,500,505,360,75,0,0,3,false,enemy,2026-01-01 01:31:24
12,arqureo,479,545,0,45,0,0,4,false,enemy,2026-01-01 01:31:24
8,ghost,1220,545,0,75,0,2,5,false,enemy,2026-01-01 01:31:24

7,Bosque,252,861,301,301,0,0,0,false,mate,2026-01-01 01:31:25
4,monje,331,630,0,0,70,0,1,false,mate,2026-01-01 01:31:25
3,vampiro,387,726,206,206,0,0,2,false,mate,2026-01-01 01:31:25
12,arqureo,892,500,0,0,0,2,3,false,mate,2026-01-01 01:31:25
10,magia,1093,480,0,0,0,1,4,false,mate,2026-01-01 01:31:25
8,ghost,1002,500,0,0,0,0,5,false,mate,2026-01-01 01:31:25
6,capitan,447,797,0,0,167,0,0,true,enemy,2026-01-01 01:31:25
9,pantano,617,906,496,496,50,0,1,true,enemy,2026-01-01 01:31:25
11,guerra,586,764,110,110,98,0,2,true,enemy,2026-01-01 01:31:25
14,queen,450,550,0,0,50,0,3,true,enemy,2026-01-01 01:31:25
5,spider,858,476,0,0,50,3,4,true,enemy,2026-01-01 01:31:25
2,sniper,739,440,0,0,50,3,5,true,enemy,2026-01-01 01:31:25

4,monje,435,610,0,0,50,0,0,false,mate,2026-01-01 01:31:26
11,guerra,625,732,102,102,50,0,1,false,mate,2026-01-01 01:31:26
7,Bosque,306,922,312,312,50,0,2,false,mate,2026-01-01 01:31:26
5,spider,995,532,0,0,72,1,3,false,mate,2026-01-01 01:31:26
2,sniper,810,550,0,0,50,3,4,false,mate,2026-01-01 01:31:26
14,queen,440,522,0,0,72,0,5,false,mate,2026-01-01 01:31:26
3,vampiro,200,623,43,103,0,0,0,true,enemy,2026-01-01 01:31:26
13,toad,288,721,0,45,96,0,1,true,enemy,2026-01-01 01:31:26
9,pantano,590,1160,590,650,0,0,2,true,enemy,2026-01-01 01:31:26
8,ghost,800,560,0,60,0,1,3,true,enemy,2026-01-01 01:31:26
10,magia,1469,374,0,105,0,4,4,true,enemy,2026-01-01 01:31:26
1,sonida,571,0,390,60,0,1,5,true,enemy,2026-01-01 01:31:26

7,Bosque,378,991,431,431,0,0,0,true,mate,2026-01-01 01:31:26
13,toad,240,676,0,0,96,0,1,true,mate,2026-01-01 01:31:26
9,pantano,567,1073,590,590,0,2,2,true,mate,2026-01-01 01:31:26
8,ghost,856,54,0,0,0,4,3,true,mate,2026-01-01 01:31:26
10,magia,869,480,0,0,0,0,4,true,mate,2026-01-01 01:31:26
5,spider,807,25,0,0,0,4,5,true,mate,2026-01-01 01:31:26
4,monje,435,665,0,45,60,0,0,false,enemy,2026-01-01 01:31:26
3,vampiro,650,892,297,372,0,0,1,false,enemy,2026-01-01 01:31:26
11,guerra,289,610,0,30,0,0,2,false,enemy,2026-01-01 01:31:26
2,sniper,895,530,0,30,0,1,3,false,enemy,2026-01-01 01:31:26
12,arqureo,898,530,0,30,0,3,4,false,enemy,2026-01-01 01:31:26
