index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
14,queen,581,302,0,0,120,1,5,true,enemy,2026-01-07 01:05:52

13,toad,350,896,58,123,193,0,0,false,mate,2026-01-07 01:05:52
6,capitan,877,935,100,260,45,0,1,false,mate,2026-01-07 01:05:52
4,monje,517,835,0,65,190,0,2,false,mate,2026-01-07 01:05:52
1,sonida,550,545,480,85,0,0,3,false,mate,2026-01-07 01:05:52
12,arqureo,1500,570,0,70,0,3,4,false,mate,2026-01-07 01:05:52
2,sniper,735,535,0,35,0,2,5,false,mate,2026-01-07 01:05:52
11,guerra,390,900,202,202,120,0,0,true,enemy,2026-01-07 01:05:52
7,Bosque,275,1099,389,431,108,0,1,true,enemy,2026-01-07 01:05:52
3,vampiro,674,1031,368,368,133,0,2,true,enemy,2026-01-07 01:05:52
8,ghost,1129,572,0,0,72,3,3,true,enemy,2026-01-07 01:05:52
10,magia,1287,576,0,0,96,2,4,true,enemy,2026-01-07 01:05:52
14,queen,561,351,0,0,111,3,5,true,enemy,2026-01-07 01:05:52

11,guerra,297,630,65,95,0,0,0,false,mate,2026-01-07 01:05:53
13,toad,300,821,58,123,118,0,1,false,mate,2026-01-07 01:05:53
7,Bosque,579,1063,406,503,0,2,2,false,mate,2026-01-07 01:05:53
1,sonida,350,525,280,65,0,0,3,false,mate,2026-01-07 01:05:53
8,ghost,1506,535,0,35,0,3,4,false,mate,2026-01-07 01:05:53
12,arqureo,812,535,0,35,0,0,5,false,mate,2026-01-07 01:05:53
4,monje,427,744,0,0,164,0,0,true,enemy,2026-01-07 01:05:53
3,vampiro,496,818,288,288,0,0,1,true,enemy,2026-01-07 01:05:53
9,pantano,443,891,367,367,0,0,2,true,enemy,2026-01-07 01:05:53
5,spider,1359,391,0,0,0,2,3,true,enemy,2026-01-07 01:05:53
2,sniper,923,500,0,0,0,2,4,true,enemy,2026-01-07 01:05:53
15,assassin,461,500,0,0,0,2,5,true,enemy,2026-01-07 01:05:53

6,capitan,844,643,100,100,0,1,0,true,mate,2026-01-07 01:05:54
7,Bosque,300,933,335,373,0,0,1,true,mate,2026-01-07 01:05:54
11,guerra,654,756,221,221,0,0,2,true,mate,2026-01-07 01:05:54
2,sniper,1097,363,0,0,0,2,3,true,mate,2026-01-07 01:05:54
12,arqureo,886,500,0,0,0,0,4,true,mate,2026-01-07 01:05:54
15,assassin,684,438,0,0,0,3,5,true,mate,2026-01-07 01:05:54
4,monje,220,692,0,0,124,0,0,false,enemy,2026-01-07 01:05:54
9,pantano,485,1038,367,367,108,0,1,false,enemy,2026-01-07 01:05:54
3,vampiro,570,975,313,313,132,0,2,false,enemy,2026-01-07 01:05:54
10,magia,1175,576,0,0,96,1,3,false,enemy,2026-01-07 01:05:54
5,spider,688,588,0,0,108,2,4,false,enemy,2026-01-07 01:05:54
14,queen,495,584,0,0,84,0,5,false,enemy,2026-01-07 01:05:54

7,Bosque,260,955,356,395,0,0,0,false,mate,2026-01-07 01:05:55
4,monje,462,725,0,0,164,0,1,false,mate,2026-01-07 01:05:55
13,toad,350,698,0,0,118,0,2,false,mate,2026-01-07 01:05:55
12,arqureo,876,500,0,0,0,1,3,false,mate,2026-01-07 01:05:55
15,assassin,510,500,0,0,0,1,4,false,mate,2026-01-07 01:05:55
2,sniper,759,500,0,0,0,2,5,false,mate,2026-01-07 01:05:55
9,pantano,505,936,367,432,0,1,0,true,enemy,2026-01-07 01:05:55
3,vampiro,652,942,332,412,0,1,1,true,enemy,2026-01-07 01:05:55
6,capitan,300,745,50,115,0,0,2,true,enemy,2026-01-07 01:05:55
1,sonida,433,525,345,65,0,1,3,true,enemy,2026-01-07 01:05:55
8,ghost,817,0,0,35,0,3,4,true,enemy,2026-01-07 01:05:55
10,magia,1221,100,0,35,0,3,5,true,enemy,2026-01-07 01:05:55

6,capitan,586,680,50,50,0,1,0,false,mate,2026-01-07 01:05:55
3,vampiro,355,812,282,282,0,0,1,false,mate,2026-01-07 01:05:55
11,guerra,433,600,65,65,0,0,2,false,mate,2026-01-07 01:05:55
12,arqureo,812,500,0,0,0,0,3,false,mate,2026-01-07 01:05:55
5,spider,836,480,0,0,0,1,4,false,mate,2026-01-07 01:05:55
15,assassin,546,500,0,0,0,1,5,false,mate,2026-01-07 01:05:55
4,monje,220,716,0,60,76,0,0,true,enemy,2026-01-07 01:05:55
7,Bosque,350,1076,400,516,0,0,1,true,enemy,2026-01-07 01:05:55
9,pantano,630,910,640,755,0,5,2,true,enemy,2026-01-07 01:05:55
10,magia,1067,530,0,50,0,2,3,true,enemy,2026-01-07 01:05:55
1,sonida,500,314,445,85,0,0,4,true,enemy,2026-01-07 01:05:55
8,ghost,805,22,0,70,0,2,5,true,enemy,2026-01-07 01:05:55

4,monje,759,732,0,0,152,0,0,true,mate,2026-01-07 01:05:56
13,toad,460,1057,58,58,423,0,1,true,mate,2026-01-07 01:05:56
3,vampiro,320,740,162,162,48,0,2,true,mate,2026-01-07 01:05:56
5,spider,1232,480,0,0,0,3,3,true,mate,2026-01-07 01:05:56
8,ghost,1305,108,0,0,0,4,4,true,mate,2026-01-07 01:05:56
14,queen,270,584,0,0,84,0,5,true,mate,2026-01-07 01:05:56
9,pantano,249,850,323,353,0,1,0,false,enemy,2026-01-07 01:05:56
7,Bosque,336,1036,337,476,0,0,1,false,enemy,2026-01-07 01:05:56
11,guerra,890,857,199,279,0,1,2,false,enemy,2026-01-07 01:05:56
15,assassin,389,550,0,50,0,0,3,false,enemy,2026-01-07 01:05:56
1,sonida,420,530,395,70,0,0,4,false,enemy,2026-01-07 01:05:56
12,arqureo,1453,555,0,70,0,4,5,false,enemy,2026-01-07 01:05:56

4,monje,295,736,0,30,133,0,0,true,mate,2026-01-07 01:05:57
11,guerra,1258,913,319,529,0,2,1,true,mate,2026-01-07 01:05:57
3,vampiro,674,966,341,436,0,0,2,true,mate,2026-01-07 01:05:57
8,ghost,822,530,0,65,0,1,3,true,mate,2026-01-07 01:05:57
1,sonida,691,112,610,105,0,1,4,true,mate,2026-01-07 01:05:57
2,sniper,1251,401,0,105,0,2,5,true,mate,2026-01-07 01:05:57
13,toad,400,937,58,58,299,0,0,false,enemy,2026-01-07 01:05:57
6,capitan,318,908,50,50,228,0,1,false,enemy,2026-01-07 01:05:57
7,Bosque,545,1448,597,660,240,1,2,false,enemy,2026-01-07 01:05:57
5,spider,1184,517,0,0,49,2,3,false,enemy,2026-01-07 01:05:57
15,assassin,557,596,0,0,96,1,4,false,enemy,2026-01-07 01:05:57
14,queen,661,561,0,0,61,0,5,false,enemy,2026-01-07 01:05:57

3,vampiro,388,878,348,348,0,0,0,true,mate,2026-01-07 01:05:57
7,Bosque,555,940,617,684,0,1,1,true,mate,2026-01-07 01:05:57
11,guerra,445,600,65,65,0,0,2,true,mate,2026-01-07 01:05:57
5,spider,1085,150,0,0,0,0,3,true,mate,2026-01-07 01:05:57
2,sniper,1075,0,0,0,0,1,4,true,mate,2026-01-07 01:05:57
8,ghost,1023,430,0,0,0,6,5,true,mate,2026-01-07 01:05:57
4,monje,462,937,0,110,247,0,0,false,enemy,2026-01-07 01:05:57
13,toad,400,917,0,65,284,0,1,false,enemy,2026-01-07 01:05:57
9,pantano,240,741,176,191,60,0,2,false,enemy,2026-01-07 01:05:57
1,sonida,548,724,410,100,177,1,3,false,enemy,2026-01-07 01:05:57
14,queen,540,678,0,70,121,0,4,false,enemy,2026-01-07 01:05:57
12,arqureo,808,562,0,50,25,1,5,false,enemy,2026-01-07 01:05:57

13,toad,300,591,0,0,11,0,0,true,mate,2026-01-07 01:05:58
6,capitan,429,680,50,50,0,0,1,true,mate,2026-01-07 01:05:58
7,Bosque,500,1196,486,540,96,0,2,true,mate,2026-01-07 01:05:58
15,assassin,531,500,0,0,0,2,3,true,mate,2026-01-07 01:05:58
10,magia,1534,437,0,0,0,1,4,true,mate,2026-01-07 01:05:58
2,sniper,1247,95,0,0,0,3,5,true,mate,2026-01-07 01:05:58
4,monje,954,1165,0,0,585,2,0,false,enemy,2026-01-07 01:05:58
3,vampiro,317,746,168,168,48,0,1,false,enemy,2026-01-07 01:05:58
11,guerra,434,770,72,72,120,0,2,false,enemy,2026-01-07 01:05:58
14,queen,443,680,0,0,180,1,3,false,enemy,2026-01-07 01:05:58
12,arqureo,435,584,0,0,84,1,4,false,enemy,2026-01-07 01:05:58
8,ghost,916,584,0,0,96,0,5,false,enemy,2026-01-07 01:05:58

3,vampiro,645,886,356,356,0,0,0,false,mate,2026-01-07 01:05:59
11,guerra,380,600,65,65,96,1,1,false,mate,2026-01-07 01:05:59
13,toad,250,580,0,0,0,0,2,false,mate,2026-01-07 01:05:59
5,spider,822,480,0,0,0,2,3,false,mate,2026-01-07 01:05:59
8,ghost,744,500,0,0,0,0,4,false,mate,2026-01-07 01:05:59
15,assassin,401,500,0,0,0,2,5,false,mate,2026-01-07 01:05:59
4,monje,220,656,0,0,76,0,0,true,enemy,2026-01-07 01:05:59
7,Bosque,250,684,113,124,0,0,1,true,enemy,2026-01-07 01:05:59
6,capitan,538,680,50,50,0,2,2,true,enemy,2026-01-07 01:05:59
2,sniper,700,500,0,0,0,2,3,true,enemy,2026-01-07 01:05:59
12,arqureo,873,500,0,0,0,1,4,true,enemy,2026-01-07 01:05:59
10,magia,1061,222,0,0,0,1,5,true,enemy,2026-01-07 01:05:59

9,pantano,467,763,825,825,0,0,0,true,mate,2026-01-07 01:05:59
7,Bosque,200,688,116,128,0,0,1,true,mate,2026-01-07 01:05:59
11,guerra,580,759,224,224,0,1,2,true,mate,2026-01-07 01:05:59
5,spider,851,274,0,0,0,2,3,true,mate,2026-01-07 01:05:59
10,magia,1124,480,0,0,0,0,4,true,mate,2026-01-07 01:05:59
12,arqureo,1209,60,0,0,0,3,5,true,mate,2026-01-07 01:05:59
6,capitan,503,859,50,145,84,0,0,false,enemy,2026-01-07 01:05:59
3,vampiro,720,1081,334,449,102,0,1,false,enemy,2026-01-07 01:05:59
13,toad,250,628,0,0,60,0,2,false,enemy,2026-01-07 01:05:59
15,assassin,717,570,0,70,0,0,3,false,enemy,2026-01-07 01:05:59
1,sonida,538,632,460,115,57,2,4,false,enemy,2026-01-07 01:05:59
14,queen,296,649,0,65,84,1,5,false,enemy,2026-01-07 01:05:59

13,toad,600,820,0,0,240,0,0,true,mate,2026-01-07 01:06:00
7,Bosque,250,751,129,143,48,0,1,true,mate,2026-01-07 01:06:00
4,monje,392,840,0,0,260,1,2,true,mate,2026-01-07 01:06:00
8,ghost,1301,170,0,0,0,7,3,true,mate,2026-01-07 01:06:00
14,queen,355,608,0,0,108,1,4,true,mate,2026-01-07 01:06:00
5,spider,678,564,0,0,84,0,5,true,mate,2026-01-07 01:06:00
9,pantano,301,779,302,302,0,1,0,false,enemy,2026-01-07 01:06:00
6,capitan,651,680,50,50,0,0,1,false,enemy,2026-01-07 01:06:00
11,guerra,295,655,72,72,0,0,2,false,enemy,2026-01-07 01:06:00
15,assassin,496,500,0,0,0,3,3,false,enemy,2026-01-07 01:06:00
2,sniper,1225,500,0,0,0,1,4,false,enemy,2026-01-07 01:06:00
12,arqureo,823,500,0,0,0,1,5,false,enemy,2026-01-07 01:06:00

7,Bosque,350,975,310,415,0,0,0,false,mate,2026-01-07 01:06:01
9,pantano,785,1242,778,848,0,1,1,false,mate,2026-01-07 01:06:01
13,toad,250,662,0,60,22,0,2,false,mate,2026-01-07 01:06:01
5,spider,1012,550,0,70,0,2,3,false,mate,2026-01-07 01:06:01
1,sonida,572,605,460,145,0,1,4,false,mate,2026-01-07 01:06:01
2,sniper,430,550,0,50,0,1,5,false,mate,2026-01-07 01:06:01
3,vampiro,517,828,298,298,0,0,0,true,enemy,2026-01-07 01:06:01
4,monje,356,763,0,0,202,0,1,true,enemy,2026-01-07 01:06:01
6,capitan,448,680,50,50,0,0,2,true,enemy,2026-01-07 01:06:01
8,ghost,1232,500,0,0,0,0,3,true,enemy,2026-01-07 01:06:01
15,assassin,766,348,0,0,0,2,4,true,enemy,2026-01-07 01:06:01
12,arqureo,1247,243,0,0,0,3,5,true,enemy,2026-01-07 01:06:01

6,capitan,284,630,0,0,0,0,0,false,mate,2026-01-07 01:06:01
13,toad,250,580,0,0,0,0,1,false,mate,2026-01-07 01:06:01
7,Bosque,400,983,381,423,0,0,2,false,mate,2026-01-07 01:06:01
15,assassin,406,500,0,0,0,0,3,false,mate,2026-01-07 01:06:01
10,magia,1150,480,0,0,0,1,4,false,mate,2026-01-07 01:06:01
8,ghost,750,500,0,0,0,5,5,false,mate,2026-01-07 01:06:01
11,guerra,821,586,190,190,0,2,0,true,enemy,2026-01-07 01:06:01
4,monje,405,739,0,0,159,0,1,true,enemy,2026-01-07 01:06:01
3,vampiro,367,705,175,175,0,0,2,true,enemy,2026-01-07 01:06:01
5,spider,724,288,0,0,0,2,3,true,enemy,2026-01-07 01:06:01
12,arqureo,795,422,0,0,0,2,4,true,enemy,2026-01-07 01:06:01
2,sniper,561,500,0,0,0,0,5,true,enemy,2026-01-07 01:06:01

9,pantano,403,918,458,458,0,0,0,false,mate,2026-01-07 01:06:02
7,Bosque,250,693,120,133,0,0,1,false,mate,2026-01-07 01:06:02
4,monje,462,732,0,0,171,0,2,false,mate,2026-01-07 01:06:02
15,assassin,711,500,0,0,0,2,3,false,mate,2026-01-07 01:06:02
10,magia,782,480,0,0,0,0,4,false,mate,2026-01-07 01:06:02
8,ghost,977,500,0,0,0,2,5,false,mate,2026-01-07 01:06:02
13,toad,500,461,0,0,177,0,0,true,enemy,2026-01-07 01:06:02
11,guerra,741,908,222,222,108,0,1,true,enemy,2026-01-07 01:06:02
6,capitan,355,786,0,0,156,0,2,true,enemy,2026-01-07 01:06:02
2,sniper,857,428,0,0,61,4,3,true,enemy,2026-01-07 01:06:02
12,arqureo,939,322,0,0,49,2,4,true,enemy,2026-01-07 01:06:02
14,queen,450,678,0,0,180,0,5,true,enemy,2026-01-07 01:06:02

6,capitan,567,680,50,50,0,1,0,false,mate,2026-01-07 01:06:03
7,Bosque,250,707,132,147,0,0,1,false,mate,2026-01-07 01:06:03
9,pantano,272,822,367,367,0,1,2,false,mate,2026-01-07 01:06:03
12,arqureo,946,500,0,0,0,1,3,false,mate,2026-01-07 01:06:03
5,spider,478,480,0,0,0,0,4,false,mate,2026-01-07 01:06:03
2,sniper,643,500,0,0,0,1,5,false,mate,2026-01-07 01:06:03
3,vampiro,460,890,280,360,0,0,0,true,enemy,2026-01-07 01:06:03
11,guerra,595,985,231,311,96,1,1,true,enemy,2026-01-07 01:06:03
13,toad,514,694,0,130,160,1,2,true,enemy,2026-01-07 01:06:03
15,assassin,507,524,0,50,0,1,3,true,enemy,2026-01-07 01:06:03
10,magia,1116,9,0,70,0,2,4,true,enemy,2026-01-07 01:06:03
1,sonida,497,54,480,70,0,1,5,true,enemy,2026-01-07 01:06:03

9,pantano,464,961,458,508,0,0,0,false,mate,2026-01-07 01:06:04
7,Bosque,400,979,314,419,0,0,1,false,mate,2026-01-07 01:06:04
6,capitan,300,660,0,30,0,0,2,false,mate,2026-01-07 01:06:04
2,sniper,1021,535,0,35,0,2,3,false,mate,2026-01-07 01:06:04
10,magia,1758,515,0,35,0,1,4,false,mate,2026-01-07 01:06:04
1,sonida,360,555,310,95,0,1,5,false,mate,2026-01-07 01:06:04
3,vampiro,780,1035,409,409,96,0,0,true,enemy,2026-01-07 01:06:04
11,guerra,658,927,205,205,156,1,1,true,enemy,2026-01-07 01:06:04
13,toad,325,898,0,0,318,0,2,true,enemy,2026-01-07 01:06:04
14,queen,675,441,0,0,183,0,3,true,enemy,2026-01-07 01:06:04
15,assassin,679,641,0,0,156,3,4,true,enemy,2026-01-07 01:06:04
8,ghost,1088,334,0,0,147,6,5,true,enemy,2026-01-07 01:06:04

7,Bosque,250,697,124,137,0,0,0,false,mate,2026-01-07 01:06:04
3,vampiro,626,949,347,347,72,0,1,false,mate,2026-01-07 01:06:04
11,guerra,427,887,208,208,156,0,2,false,mate,2026-01-07 01:06:04
15,assassin,439,584,0,0,84,1,3,false,mate,2026-01-07 01:06:04
2,sniper,591,548,0,0,48,1,4,false,mate,2026-01-07 01:06:04
14,queen,445,524,0,0,24,0,5,false,mate,2026-01-07 01:06:04
6,capitan,725,280,100,170,0,0,0,true,enemy,2026-01-07 01:06:04
13,toad,300,858,58,138,140,0,1,true,enemy,2026-01-07 01:06:04
9,pantano,484,1043,458,523,0,0,2,true,enemy,2026-01-07 01:06:04
12,arqureo,937,40,0,70,0,5,3,true,enemy,2026-01-07 01:06:04
10,magia,1281,275,0,100,0,0,4,true,enemy,2026-01-07 01:06:04
1,sonida,474,282,500,115,0,1,5,true,enemy,2026-01-07 01:06:04

6,capitan,577,745,50,115,0,0,0,true,mate,2026-01-07 01:06:05
11,guerra,436,650,65,115,0,1,1,true,mate,2026-01-07 01:06:05
3,vampiro,884,968,453,658,0,2,2,true,mate,2026-01-07 01:06:05
15,assassin,797,418,0,115,0,2,3,true,mate,2026-01-07 01:06:05
1,sonida,687,192,575,70,0,1,4,true,mate,2026-01-07 01:06:05
10,magia,1660,63,0,70,0,0,5,true,mate,2026-01-07 01:06:05
9,pantano,590,1525,822,822,228,1,0,false,enemy,2026-01-07 01:06:05
4,monje,186,709,0,0,129,0,1,false,enemy,2026-01-07 01:06:05
13,toad,350,899,58,58,261,0,2,false,enemy,2026-01-07 01:06:05
14,queen,562,668,0,0,168,0,3,false,enemy,2026-01-07 01:06:05
