index,name,造成伤害,承受伤害,造成治疗,收到治疗,有效护盾,击杀数,位置,胜利,描述,时间戳
13,toad,264,795,0,90,125,0,0,true,mate,2026-01-02 19:14:04
11,guerra,790,615,207,267,85,2,1,true,mate,2026-01-02 19:14:04
4,monje,489,927,0,90,277,1,2,true,mate,2026-01-02 19:14:04
14,queen,396,585,0,105,125,2,3,true,mate,2026-01-02 19:14:04
1,sonida,550,125,465,60,50,0,4,true,mate,2026-01-02 19:14:04
8,ghost,923,400,0,60,95,2,5,true,mate,2026-01-02 19:14:04
6,capitan,390,630,0,0,0,1,0,false,enemy,2026-01-02 19:14:04
3,vampiro,210,586,66,66,0,0,1,false,enemy,2026-01-02 19:14:04
9,pantano,349,766,262,262,0,0,2,false,enemy,2026-01-02 19:14:04
5,spider,696,480,0,0,0,0,3,false,enemy,2026-01-02 19:14:04
2,sniper,557,470,0,0,0,0,4,false,enemy,2026-01-02 19:14:04
10,magia,1245,480,0,0,0,1,5,false,enemy,2026-01-02 19:14:04

3,vampiro,470,891,271,271,100,1,0,true,mate,2026-01-02 19:14:05
6,capitan,381,901,0,0,271,0,1,true,mate,2026-01-02 19:14:05
13,toad,529,525,0,0,72,1,2,true,mate,2026-01-02 19:14:05
14,queen,495,100,0,0,50,0,3,true,mate,2026-01-02 19:14:05
10,magia,1380,533,0,0,140,2,4,true,mate,2026-01-02 19:14:05
8,ghost,865,0,0,0,0,5,5,true,mate,2026-01-02 19:14:05
7,Bosque,336,932,312,372,0,0,0,false,enemy,2026-01-02 19:14:05
4,monje,435,803,0,120,136,0,1,false,enemy,2026-01-02 19:14:05
9,pantano,290,788,262,292,0,1,2,false,enemy,2026-01-02 19:14:05
1,sonida,550,510,405,60,0,0,3,false,enemy,2026-01-02 19:14:05
12,arqureo,889,575,0,75,0,0,4,false,enemy,2026-01-02 19:14:05
2,sniper,471,520,0,60,0,2,5,false,enemy,2026-01-02 19:14:05

13,toad,336,675,0,45,50,0,0,false,mate,2026-01-02 19:14:06
7,Bosque,405,1277,416,551,166,1,1,false,mate,2026-01-02 19:14:06
9,pantano,238,740,228,243,25,0,2,false,mate,2026-01-02 19:14:06
1,sonida,492,534,360,60,24,1,3,false,mate,2026-01-02 19:14:06
10,magia,1406,554,0,60,24,1,4,false,mate,2026-01-02 19:14:06
14,queen,319,620,0,45,100,1,5,false,mate,2026-01-02 19:14:06
3,vampiro,347,788,268,268,0,1,0,true,enemy,2026-01-02 19:14:06
4,monje,487,696,0,0,136,0,1,true,enemy,2026-01-02 19:14:06
6,capitan,507,630,0,0,0,1,2,true,enemy,2026-01-02 19:14:06
12,arqureo,1030,350,0,0,0,1,3,true,enemy,2026-01-02 19:14:06
8,ghost,976,500,0,0,0,0,4,true,enemy,2026-01-02 19:14:06
5,spider,1078,232,0,0,0,3,5,true,enemy,2026-01-02 19:14:06

11,guerra,286,625,0,45,0,0,0,false,mate,2026-01-02 19:14:06
7,Bosque,386,1211,541,601,50,1,1,false,mate,2026-01-02 19:14:06
3,vampiro,432,837,222,267,50,0,2,false,mate,2026-01-02 19:14:06
1,sonida,325,575,255,45,100,0,3,false,mate,2026-01-02 19:14:06
10,magia,1400,513,0,30,33,2,4,false,mate,2026-01-02 19:14:06
14,queen,405,554,0,30,24,0,5,false,mate,2026-01-02 19:14:06
6,capitan,433,697,0,0,67,0,0,true,enemy,2026-01-02 19:14:06
13,toad,336,580,0,0,0,0,1,true,enemy,2026-01-02 19:14:06
9,pantano,814,1017,563,563,0,4,2,true,enemy,2026-01-02 19:14:06
5,spider,1079,225,0,0,0,2,3,true,enemy,2026-01-02 19:14:06
2,sniper,757,470,0,0,0,0,4,true,enemy,2026-01-02 19:14:06
8,ghost,896,245,0,0,0,7,5,true,enemy,2026-01-02 19:14:06

9,pantano,360,712,262,262,0,1,0,false,mate,2026-01-02 19:14:07
4,monje,338,657,0,0,110,0,1,false,mate,2026-01-02 19:14:07
7,Bosque,297,916,356,356,0,0,2,false,mate,2026-01-02 19:14:07
5,spider,968,480,0,0,0,1,3,false,mate,2026-01-02 19:14:07
12,arqureo,672,500,0,0,0,1,4,false,mate,2026-01-02 19:14:07
10,magia,1454,480,0,0,0,0,5,false,mate,2026-01-02 19:14:07
3,vampiro,500,980,265,385,75,0,0,true,enemy,2026-01-02 19:14:07
6,capitan,503,868,0,45,193,1,1,true,enemy,2026-01-02 19:14:07
13,toad,576,845,0,120,167,0,2,true,enemy,2026-01-02 19:14:07
8,ghost,1061,572,0,75,50,6,3,true,enemy,2026-01-02 19:14:07
1,sonida,600,372,480,60,50,0,4,true,enemy,2026-01-02 19:14:07
14,queen,482,416,0,60,90,2,5,true,enemy,2026-01-02 19:14:07

13,toad,288,580,0,0,0,0,0,false,mate,2026-01-02 19:14:08
7,Bosque,462,1238,601,601,77,0,1,false,mate,2026-01-02 19:14:08
6,capitan,315,630,0,0,0,0,2,false,mate,2026-01-02 19:14:08
2,sniper,730,470,0,0,0,1,3,false,mate,2026-01-02 19:14:08
12,arqureo,1169,500,0,0,0,3,4,false,mate,2026-01-02 19:14:08
10,magia,780,480,0,0,0,0,5,false,mate,2026-01-02 19:14:08
3,vampiro,501,896,276,276,100,1,0,true,enemy,2026-01-02 19:14:08
4,monje,383,720,0,0,160,0,1,true,enemy,2026-01-02 19:14:08
9,pantano,623,1105,496,496,50,3,2,true,enemy,2026-01-02 19:14:08
8,ghost,1003,268,0,0,50,2,3,true,enemy,2026-01-02 19:14:08
14,queen,360,550,0,0,50,0,4,true,enemy,2026-01-02 19:14:08
5,spider,1028,205,0,0,50,2,5,true,enemy,2026-01-02 19:14:08

6,capitan,315,630,0,0,0,0,0,true,mate,2026-01-02 19:14:09
7,Bosque,252,866,306,306,0,0,1,true,mate,2026-01-02 19:14:09
4,monje,374,670,0,0,123,1,2,true,mate,2026-01-02 19:14:09
12,arqureo,1037,500,0,0,0,1,3,true,mate,2026-01-02 19:14:09
10,magia,1128,480,0,0,0,1,4,true,mate,2026-01-02 19:14:09
8,ghost,1205,496,0,0,0,4,5,true,mate,2026-01-02 19:14:09
11,guerra,341,795,115,115,100,0,0,false,enemy,2026-01-02 19:14:09
9,pantano,679,1113,496,496,100,7,1,false,enemy,2026-01-02 19:14:09
13,toad,288,726,0,0,171,0,2,false,enemy,2026-01-02 19:14:09
2,sniper,696,570,0,0,100,2,3,false,enemy,2026-01-02 19:14:09
5,spider,1202,554,0,0,74,2,4,false,enemy,2026-01-02 19:14:09
14,queen,495,574,0,0,74,0,5,false,enemy,2026-01-02 19:14:09

6,capitan,315,675,0,45,0,0,0,true,mate,2026-01-02 19:14:09
3,vampiro,553,868,243,348,0,1,1,true,mate,2026-01-02 19:14:09
4,monje,383,743,0,60,123,0,2,true,mate,2026-01-02 19:14:09
5,spider,1056,570,0,90,0,2,3,true,mate,2026-01-02 19:14:09
12,arqureo,1439,299,0,60,0,1,4,true,mate,2026-01-02 19:14:09
1,sonida,574,528,480,120,0,2,5,true,mate,2026-01-02 19:14:09
9,pantano,309,788,228,228,25,0,0,false,enemy,2026-01-02 19:14:09
7,Bosque,336,1077,367,367,175,0,1,false,enemy,2026-01-02 19:14:09
13,toad,362,727,0,0,172,0,2,false,enemy,2026-01-02 19:14:09
8,ghost,1136,608,0,0,108,1,3,false,enemy,2026-01-02 19:14:09
14,queen,485,550,0,0,50,1,4,false,enemy,2026-01-02 19:14:09
2,sniper,1055,520,0,0,50,2,5,false,enemy,2026-01-02 19:14:09

13,toad,240,676,0,0,96,0,0,true,mate,2026-01-02 19:14:10
4,monje,487,696,0,0,136,0,1,true,mate,2026-01-02 19:14:10
9,pantano,555,880,496,496,0,1,2,true,mate,2026-01-02 19:14:10
8,ghost,966,500,0,0,0,2,3,true,mate,2026-01-02 19:14:10
12,arqureo,837,500,0,0,0,1,4,true,mate,2026-01-02 19:14:10
5,spider,956,225,0,0,0,3,5,true,mate,2026-01-02 19:14:10
11,guerra,504,741,111,111,50,0,0,false,enemy,2026-01-02 19:14:10
7,Bosque,294,1084,374,374,150,0,1,false,enemy,2026-01-02 19:14:10
3,vampiro,250,617,72,72,25,0,2,false,enemy,2026-01-02 19:14:10
2,sniper,762,494,0,0,24,1,3,false,enemy,2026-01-02 19:14:10
10,magia,1352,530,0,0,50,3,4,false,enemy,2026-01-02 19:14:10
14,queen,315,575,0,0,75,0,5,false,enemy,2026-01-02 19:14:10

4,monje,383,717,0,60,110,0,0,true,mate,2026-01-02 19:14:11
7,Bosque,336,981,331,421,0,0,1,true,mate,2026-01-02 19:14:11
9,pantano,461,982,429,489,0,0,2,true,mate,2026-01-02 19:14:11
10,magia,1079,500,0,30,0,1,3,true,mate,2026-01-02 19:14:11
1,sonida,571,380,390,90,0,1,4,true,mate,2026-01-02 19:14:11
12,arqureo,1073,20,0,60,0,4,5,true,mate,2026-01-02 19:14:11
11,guerra,555,792,117,117,95,1,0,false,enemy,2026-01-02 19:14:11
3,vampiro,440,841,246,246,75,0,1,false,enemy,2026-01-02 19:14:11
6,capitan,381,675,0,0,50,0,2,false,enemy,2026-01-02 19:14:11
5,spider,857,520,0,0,40,1,3,false,enemy,2026-01-02 19:14:11
2,sniper,955,470,0,0,0,2,4,false,enemy,2026-01-02 19:14:11
14,queen,405,600,0,0,100,0,5,false,enemy,2026-01-02 19:14:11

6,capitan,315,690,0,60,0,0,0,true,mate,2026-01-02 19:14:11
4,monje,487,743,0,60,136,0,1,true,mate,2026-01-02 19:14:11
7,Bosque,423,1259,594,699,0,0,2,true,mate,2026-01-02 19:14:11
10,magia,1053,540,0,60,0,1,3,true,mate,2026-01-02 19:14:11
5,spider,996,83,0,90,0,4,4,true,mate,2026-01-02 19:14:11
1,sonida,607,72,450,75,0,1,5,true,mate,2026-01-02 19:14:11
11,guerra,605,827,112,112,135,0,0,false,enemy,2026-01-02 19:14:11
3,vampiro,200,639,44,44,75,0,1,false,enemy,2026-01-02 19:14:11
13,toad,362,680,0,0,100,0,2,false,enemy,2026-01-02 19:14:11
12,arqureo,1137,590,0,0,90,3,3,false,enemy,2026-01-02 19:14:11
2,sniper,556,520,0,0,75,1,4,false,enemy,2026-01-02 19:14:11
14,queen,540,575,0,0,100,0,5,false,enemy,2026-01-02 19:14:11

4,monje,435,762,0,45,157,0,0,false,mate,2026-01-02 19:14:12
13,toad,288,640,0,60,0,0,1,false,mate,2026-01-02 19:14:12
3,vampiro,525,857,232,337,0,0,2,false,mate,2026-01-02 19:14:12
12,arqureo,1175,530,0,60,0,2,3,false,mate,2026-01-02 19:14:12
1,sonida,530,529,405,75,0,1,4,false,mate,2026-01-02 19:14:12
2,sniper,686,530,0,60,0,2,5,false,mate,2026-01-02 19:14:12
6,capitan,315,630,0,0,0,0,0,true,enemy,2026-01-02 19:14:12
7,Bosque,203,882,322,322,0,0,1,true,enemy,2026-01-02 19:14:12
9,pantano,564,964,429,429,0,0,2,true,enemy,2026-01-02 19:14:12
8,ghost,828,500,0,0,0,1,3,true,enemy,2026-01-02 19:14:12
5,spider,666,480,0,0,0,1,4,true,enemy,2026-01-02 19:14:12
10,magia,1272,183,0,0,0,4,5,true,enemy,2026-01-02 19:14:12

4,monje,342,700,0,30,123,0,0,true,mate,2026-01-02 19:14:13
11,guerra,606,841,111,216,45,1,1,true,mate,2026-01-02 19:14:13
7,Bosque,294,1052,327,417,100,0,2,true,mate,2026-01-02 19:14:13
1,sonida,598,327,480,60,0,2,3,true,mate,2026-01-02 19:14:13
12,arqureo,1386,546,0,120,20,2,4,true,mate,2026-01-02 19:14:13
14,queen,450,600,0,75,50,0,5,true,mate,2026-01-02 19:14:13
13,toad,221,580,0,0,0,1,0,false,enemy,2026-01-02 19:14:13
6,capitan,315,726,0,0,96,0,1,false,enemy,2026-01-02 19:14:13
9,pantano,588,943,429,429,0,1,2,false,enemy,2026-01-02 19:14:13
2,sniper,1018,470,0,0,0,2,3,false,enemy,2026-01-02 19:14:13
10,magia,1095,480,0,0,0,0,4,false,enemy,2026-01-02 19:14:13
5,spider,895,480,0,0,0,1,5,false,enemy,2026-01-02 19:14:13

11,guerra,476,736,106,106,50,0,0,false,mate,2026-01-02 19:14:14
4,monje,301,670,0,0,110,0,1,false,mate,2026-01-02 19:14:14
9,pantano,522,984,429,429,75,1,2,false,mate,2026-01-02 19:14:14
5,spider,928,605,0,0,125,2,3,false,mate,2026-01-02 19:14:14
8,ghost,988,575,0,0,75,1,4,false,mate,2026-01-02 19:14:14
14,queen,540,625,0,0,150,0,5,false,mate,2026-01-02 19:14:14
7,Bosque,294,1004,354,444,0,0,0,true,enemy,2026-01-02 19:14:14
13,toad,288,692,0,45,67,0,1,true,enemy,2026-01-02 19:14:14
3,vampiro,600,900,290,380,0,0,2,true,enemy,2026-01-02 19:14:14
1,sonida,502,520,435,90,0,1,3,true,enemy,2026-01-02 19:14:14
12,arqureo,1135,342,0,60,0,4,4,true,enemy,2026-01-02 19:14:14
